city;state;country;latitude;longitude;count;
bullhead city;az;us;35,147778;-114,567500;15;
kingman;az;us;35,189444;-114,052222;31;
flagstaff;az;us;35,198056;-111,650556;42;
sanders;az;us;35,216389;-109,333056;2;
golden valley;az;us;35,223333;-114,222222;10;
bellemont;az;us;35,238056;-111,832778;1;
williams;az;us;35,249444;-112,190278;2;
leupp;az;us;35,298056;-111,005556;1;
seligman;az;us;35,325556;-112,876667;4;
lupton;az;us;35,353889;-109,053056;1;
hackberry;az;us;35,369167;-113,726389;1;
chloride;az;us;35,414444;-114,198611;1;
wide ruins;az;us;35,419444;-109,495833;1;
peach springs;az;us;35,529167;-113,424722;1;
st. michaels;az;us;35,644722;-109,095000;1;
window rock;az;us;35,680556;-109,051944;1;
ganado;az;us;35,711389;-109,541389;2;
kykotsmovi;az;us;35,875278;-110,619722;1;
tusayan;az;us;35,973611;-112,125833;1;
grand canyon;az;us;36,054444;-112,138611;9;
tuba city;az;us;36,135000;-111,239167;1;
chinle;az;us;36,154444;-109,551944;1;
kayenta;az;us;36,727778;-110,253889;3;
page;az;us;36,908611;-111,472778;6;
mexican water;az;us;36,966944;-109,637222;2;
crescent city;ca;us;41,756111;-124,200556;14;
san ysidro;ca;us;32,551944;-117,042222;1;
tecate;ca;us;32,577222;-116,626667;2;
south san diego;ca;us;32,583611;-117,096111;1;
imperial beach;ca;us;32,583889;-117,112222;9;
campo;ca;us;32,606389;-116,468056;2;
jacumba;ca;us;32,617500;-116,188889;1;
chula vista;ca;us;32,640000;-117,083333;20;
bonita;ca;us;32,657778;-117,029167;1;
national city;ca;us;32,678056;-117,098333;4;
calexico;ca;us;32,678889;-115,498056;3;
coronado;ca;us;32,685833;-117,182222;4;
san diego;ca;us;32,715278;-117,156389;319;
san diego county;ca;us;32,715278;-117,156389;1;
ocotillo;ca;us;32,738611;-115,993333;1;
winterhaven;ca;us;32,739444;-114,633889;1;
lemon grove;ca;us;32,742500;-117,030556;4;
ocean beach;ca;us;32,744444;-117,261111;2;
spring valley;ca;us;32,744722;-116,998056;19;
rancho san diego;ca;us;32,747222;-116,934444;1;
la mesa;ca;us;32,767778;-117,022222;26;
el centro;ca;us;32,791944;-115,562222;16;
el cajon;ca;us;32,794722;-116,961667;64;
pacific beach;ca;us;32,797778;-117,239444;3;
holtville;ca;us;32,811111;-115,379444;2;
pine valley;ca;us;32,821389;-116,528333;1;
alpine;ca;us;32,835000;-116,765556;5;
santee;ca;us;32,838333;-116,973056;13;
la jolla;ca;us;32,847222;-117,273333;11;
imperial;ca;us;32,847500;-115,568611;3;
flinn springs;ca;us;32,855000;-116,851667;1;
lakeside;ca;us;32,857222;-116,921389;14;
mt. laguna;ca;us;32,872222;-116,417500;3;
mira mesa;ca;us;32,915556;-117,143056;1;
del mar;ca;us;32,959444;-117,264444;7;
poway;ca;us;32,962778;-117,035000;14;
brawley;ca;us;32,978611;-115,529444;4;
solana beach;ca;us;32,991111;-117,270278;2;
rancho bernardo;ca;us;33,018611;-117,060000;2;
rancho santa fe;ca;us;33,020278;-117,201944;1;
cardiff-by-the-sea;ca;us;33,021667;-117,280278;2;
encinitas;ca;us;33,036944;-117,291111;10;
ramona;ca;us;33,041667;-116,867222;9;
elfin forest;ca;us;33,073611;-117,163333;1;
julian;ca;us;33,078611;-116,601111;2;
escondido;ca;us;33,119167;-117,085556;50;
calipatria;ca;us;33,125556;-115,513333;1;
san marcos;ca;us;33,143333;-117,165278;15;
carlsbad;ca;us;33,158056;-117,349722;31;
oceanside;ca;us;33,195833;-117,378611;25;
vista;ca;us;33,200000;-117,241667;27;
valley center;ca;us;33,218333;-117,033333;2;
borrego;ca;us;33,221111;-116,333333;1;
niland;ca;us;33,240000;-115,518056;1;
borrego springs;ca;us;33,255833;-116,374167;7;
warner springs;ca;us;33,282222;-116,632778;2;
bonsall;ca;us;33,288889;-117,224722;2;
palomar mountain;ca;us;33,322778;-116,877778;1;
avalon;ca;us;33,342778;-118,326944;6;
pala;ca;us;33,365278;-117,075833;1;
fallbrook;ca;us;33,376389;-117,250278;14;
san onofre;ca;us;33,381111;-117,572222;1;
san clemente;ca;us;33,426944;-117,611111;20;
aguanga;ca;us;33,442778;-116,864167;1;
capistrano beach;ca;us;33,462500;-117,670833;3;
dana point;ca;us;33,466944;-117,697222;16;
temecula;ca;us;33,493611;-117,147500;38;
san juan capistrano;ca;us;33,501667;-117,661667;8;
laguna niguel;ca;us;33,522500;-117,706667;21;
laguna beach;ca;us;33,542222;-117,782222;13;
murrieta;ca;us;33,553889;-117,213056;20;
anza;ca;us;33,555000;-116,672778;1;
mecca;ca;us;33,571667;-116,076389;1;
sage;ca;us;33,581667;-116,931389;1;
balboa island;ca;us;33,594444;-117,890833;1;
corona del mar;ca;us;33,598056;-117,872222;5;
wildomar;ca;us;33,598889;-117,279167;8;
mission viejo;ca;us;33,600000;-117,671111;20;
coto de caza;ca;us;33,604167;-117,586111;3;
aliso viejo;ca;us;33,608333;-117,744444;8;
blythe;ca;us;33,610278;-114,595556;9;
laguna woods;ca;us;33,610278;-117,724444;3;
laguna hills;ca;us;33,612500;-117,711944;16;
newport beach;ca;us;33,618889;-117,928056;24;
rancho santa margarita;ca;us;33,640833;-117,602222;11;
costa mesa;ca;us;33,641111;-117,917778;22;
el toro;ca;us;33,646944;-117,682778;2;
lake forest;ca;us;33,646944;-117,688333;10;
huntington beach;ca;us;33,660278;-117,998333;65;
trabuco canyon;ca;us;33,662500;-117,589444;2;
la quinta;ca;us;33,663333;-116,309167;8;
lake elsinore;ca;us;33,668056;-117,326389;26;
irvine;ca;us;33,669444;-117,822222;59;
canyon lake;ca;us;33,685000;-117,272222;6;
foothill ranch;ca;us;33,686389;-117,660000;5;
mountain center;ca;us;33,704167;-116,725000;1;
quail valley;ca;us;33,706944;-117,244167;3;
winchester;ca;us;33,706944;-117,083611;1;
fountain valley;ca;us;33,709167;-117,952778;11;
sun city;ca;us;33,709167;-117,196389;4;
desert center;ca;us;33,712500;-115,401389;10;
indian wells;ca;us;33,718611;-116,307500;2;
indio;ca;us;33,720556;-116,214722;11;
palm desert;ca;us;33,722222;-116,373611;24;
menifee;ca;us;33,728333;-117,145556;8;
san pedro;ca;us;33,735833;-118,291389;18;
rancho mirage;ca;us;33,739722;-116,411944;5;
seal beach;ca;us;33,741389;-118,103889;4;
bermuda dunes;ca;us;33,742778;-116,288333;3;
homeland;ca;us;33,743056;-117,108333;1;
rancho palos verdes;ca;us;33,744444;-118,386111;3;
midway city;ca;us;33,744722;-117,988333;1;
santa ana;ca;us;33,745556;-117,866944;34;
tustin;ca;us;33,745833;-117,825278;12;
silverado;ca;us;33,746111;-117,636111;1;
hemet;ca;us;33,747500;-116,971111;25;
rolling hills;ca;us;33,756944;-118,353056;1;
westminster;ca;us;33,759167;-118,005833;15;
long beach;ca;us;33,766944;-118,188333;74;
garden grove;ca;us;33,773889;-117,940556;31;
cathedral city;ca;us;33,779722;-116,464444;9;
wilmington;ca;us;33,780000;-118,261667;14;
perris;ca;us;33,782500;-117,227778;9;
san jacinto;ca;us;33,783889;-116,957778;11;
orange;ca;us;33,787778;-117,852222;29;
orange county;ca;us;33,787778;-117,852222;7;
harbor city;ca;us;33,790000;-118,296944;4;
lomita;ca;us;33,792222;-118,314167;3;
palos verdes estates;ca;us;33,800556;-118,389167;3;
stanton;ca;us;33,802500;-117,992222;1;
los alamitos;ca;us;33,803056;-118,071667;4;
cypress;ca;us;33,816944;-118,036389;5;
palm springs;ca;us;33,830278;-116,544444;45;
carson;ca;us;33,831389;-118,281111;10;
anaheim;ca;us;33,835278;-117,913611;48;
torrance;ca;us;33,835833;-118,339722;30;
anaheim hills;ca;us;33,844444;-117,776389;7;
la palma;ca;us;33,846389;-118,045833;5;
redondo beach;ca;us;33,849167;-118,387500;29;
lakewood;ca;us;33,853611;-118,133056;17;
cerritos;ca;us;33,858333;-118,063889;7;
north long beach;ca;us;33,860000;-118,184722;1;
hermosa beach;ca;us;33,862222;-118,398611;8;
artesia;ca;us;33,865833;-118,082222;1;
buena park;ca;us;33,867500;-117,997222;12;
fullerton;ca;us;33,870278;-117,924444;31;
placentia;ca;us;33,872222;-117,869444;7;
corona;ca;us;33,875278;-117,565556;37;
bellflower;ca;us;33,881667;-118,116111;11;
manhattan beach;ca;us;33,884722;-118,410000;9;
lawndale;ca;us;33,887222;-118,351667;5;
gardena;ca;us;33,888333;-118,308056;8;
yorba linda;ca;us;33,888611;-117,812222;16;
paramount;ca;us;33,889444;-118,158889;7;
chino hills;ca;us;33,893611;-117,726389;10;
compton;ca;us;33,895833;-118,219167;8;
norwalk;ca;us;33,902222;-118,080833;25;
hawthorne;ca;us;33,916389;-118,351667;10;
brea;ca;us;33,916667;-117,899167;13;
la mirada;ca;us;33,917222;-118,011111;10;
cabazon;ca;us;33,917500;-116,786389;3;
el segundo;ca;us;33,919167;-118,415556;7;
north palm springs;ca;us;33,922778;-116,542222;1;
banning;ca;us;33,925556;-116,875556;4;
beaumont;ca;us;33,929444;-116,976389;3;
norco;ca;us;33,931111;-117,547778;4;
la habra;ca;us;33,931944;-117,945278;7;
moreno valley;ca;us;33,937500;-117,229722;18;
downey;ca;us;33,940000;-118,131667;20;
santa fe springs;ca;us;33,947222;-118,084444;3;
playa del rey;ca;us;33,948889;-118,444722;13;
riverside;ca;us;33,953333;-117,395278;72;
south gate;ca;us;33,954722;-118,211111;8;
westchester;ca;us;33,959722;-118,399722;2;
desert hot springs;ca;us;33,961111;-116,500833;8;
inglewood;ca;us;33,961667;-118,352222;6;
bell gardens;ca;us;33,965278;-118,150556;1;
cherry valley;ca;us;33,972500;-116,976389;3;
rowland heights;ca;us;33,976111;-117,904444;3;
bell;ca;us;33,977500;-118,186111;1;
whittier;ca;us;33,979167;-118,031944;38;
marina del rey;ca;us;33,980278;-118,450833;6;
huntington park;ca;us;33,981667;-118,224167;4;
pico rivera;ca;us;33,983056;-118,095833;15;
maywood;ca;us;33,986667;-118,184444;4;
venice;ca;us;33,990833;-118,459167;22;
mira loma;ca;us;33,992500;-117,515556;3;
hacienda heights;ca;us;33,993056;-117,967778;3;
rubidoux;ca;us;33,996111;-117,404722;1;
commerce;ca;us;34,000556;-118,158889;3;
calimesa;ca;us;34,003889;-117,061111;3;
malibu;ca;us;34,005000;-118,809167;13;
montebello;ca;us;34,009444;-118,104444;15;
chino;ca;us;34,012222;-117,688056;10;
santa monica;ca;us;34,019444;-118,490278;47;
industry;ca;us;34,019722;-117,957778;1;
la puente;ca;us;34,020000;-117,948611;8;
walnut;ca;us;34,020278;-117,864444;3;
culver city;ca;us;34,021111;-118,395556;10;
east los angeles;ca;us;34,023889;-118,171111;3;
diamond bar;ca;us;34,028611;-117,809444;9;
yucaipa;ca;us;34,033611;-117,042222;18;
grand terrace;ca;us;34,033889;-117,312778;1;
morongo valley;ca;us;34,046944;-116,580000;5;
pacific palisades;ca;us;34,048056;-118,525556;5;
loma linda;ca;us;34,048333;-117,260278;2;
oak glen;ca;us;34,049444;-116,946944;1;
south el monte;ca;us;34,051944;-118,045833;2;
los angeles;ca;us;34,052222;-118,242778;333;
los angeles county;ca;us;34,052222;-118,242778;1;
west los angeles;ca;us;34,052222;-118,242778;8;
pomona;ca;us;34,055278;-117,751389;23;
redlands;ca;us;34,055556;-117,181667;18;
monterey park;ca;us;34,062500;-118,121944;6;
south san gabriel;ca;us;34,062500;-118,089444;1;
ontario;ca;us;34,063333;-117,650000;15;
el monte;ca;us;34,068611;-118,026667;7;
mentone;ca;us;34,070000;-117,133611;2;
bloomington;ca;us;34,070278;-117,395000;6;
lincoln heights;ca;us;34,070556;-118,204167;1;
beverly hills;ca;us;34,073611;-118,399444;7;
colton;ca;us;34,073889;-117,312778;4;
montclair;ca;us;34,077500;-117,688889;5;
rosemead;ca;us;34,080556;-118,071944;7;
monte nido;ca;us;34,080833;-118,686111;1;
rice;ca;us;34,083611;-114,848889;1;
baldwin park;ca;us;34,085278;-117,960000;5;
covina;ca;us;34,090000;-117,889444;22;
west covina;ca;us;34,090000;-117,889444;15;
fontana;ca;us;34,092222;-117,434167;33;
topanga;ca;us;34,093611;-118,600556;2;
alhambra;ca;us;34,095278;-118,126111;10;
san gabriel;ca;us;34,096111;-118,105000;4;
claremont;ca;us;34,096667;-117,718889;15;
upland;ca;us;34,097500;-117,647500;12;
hollywood;ca;us;34,098333;-118,325833;22;
west hollywood;ca;us;34,098333;-118,325833;7;
la verne;ca;us;34,100833;-117,766944;5;
rancho cucamonga;ca;us;34,106389;-117,592222;28;
rialto;ca;us;34,106389;-117,369444;11;
san dimas;ca;us;34,106667;-117,805833;9;
irwindale;ca;us;34,106944;-117,934444;1;
temple city;ca;us;34,107222;-118,056944;8;
san bernardino;ca;us;34,108333;-117,288889;44;
san bernardino county;ca;us;34,108333;-117,288889;1;
highland park;ca;us;34,111944;-118,198056;1;
yucca valley;ca;us;34,114167;-116,431389;9;
south pasadena;ca;us;34,116111;-118,149444;7;
san marino;ca;us;34,121389;-118,105556;1;
alta loma;ca;us;34,122222;-117,597222;4;
etiwanda;ca;us;34,126111;-117,522778;1;
highland;ca;us;34,128333;-117,207778;8;
azusa;ca;us;34,133611;-117,906667;12;
joshua tree;ca;us;34,134722;-116,312222;6;
glendora;ca;us;34,136111;-117,864444;12;
agoura hills;ca;us;34,136389;-118,773611;5;
eagle rock;ca;us;34,138889;-118,213056;5;
universal city;ca;us;34,138889;-118,352500;2;
duarte;ca;us;34,139444;-117,976389;7;
arcadia;ca;us;34,139722;-118,034444;12;
glendale;ca;us;34,142500;-118,254167;26;
angelus oaks;ca;us;34,145833;-116,981667;1;
westlake village;ca;us;34,145833;-118,804722;6;
pasadena;ca;us;34,147778;-118,143611;33;
port hueneme;ca;us;34,147778;-119,194167;5;
monrovia;ca;us;34,148056;-117,998056;11;
studio city;ca;us;34,148611;-118,395556;14;
sherman oaks;ca;us;34,151111;-118,448333;18;
calabasas;ca;us;34,157778;-118,637500;9;
encino;ca;us;34,159167;-118,500278;8;
hidden hills;ca;us;34,160278;-118,651389;1;
sierra madre;ca;us;34,161667;-118,051944;5;
earp;ca;us;34,164722;-114,300278;4;
woodland  hills;ca;us;34,168333;-118,605000;1;
woodland hills;ca;us;34,168333;-118,605000;15;
thousand oaks;ca;us;34,170556;-118,836667;23;
north hollywood;ca;us;34,172222;-118,378056;29;
tarzana;ca;us;34,173333;-118,553056;4;
oak park;ca;us;34,179167;-118,761944;4;
burbank;ca;us;34,180833;-118,308056;74;
newbury park;ca;us;34,184167;-118,909722;10;
van nuys;ca;us;34,186667;-118,448056;28;
altadena;ca;us;34,189722;-118,130278;3;
oxnard;ca;us;34,197500;-119,176111;33;
rimrock;ca;us;34,198056;-116,553611;1;
la canada flintridge;ca;us;34,199167;-118,186944;1;
canoga park;ca;us;34,201111;-118,597222;15;
reseda;ca;us;34,201111;-118,535556;14;
montrose;ca;us;34,206389;-118,223333;1;
running  springs;ca;us;34,207778;-117,108333;1;
running springs;ca;us;34,207778;-117,108333;3;
winnetka;ca;us;34,213333;-118,571111;3;
camarillo;ca;us;34,216389;-119,036667;21;
devore;ca;us;34,216389;-117,400556;2;
sun valley;ca;us;34,217500;-118,369444;4;
la crescenta;ca;us;34,224167;-118,239167;7;
panorama city;ca;us;34,224722;-118,448889;7;
northridge;ca;us;34,228333;-118,535833;6;
twin peaks;ca;us;34,238889;-117,232778;1;
crestline;ca;us;34,241944;-117,284722;10;
big bear lake;ca;us;34,243889;-116,910556;3;
lake arrowhead;ca;us;34,248333;-117,188333;7;
tujunga;ca;us;34,252222;-118,287500;4;
cedar glen;ca;us;34,253889;-117,163889;1;
chatsworth;ca;us;34,257222;-118,600278;13;
mission hills;ca;us;34,257222;-118,466111;5;
somis;ca;us;34,257222;-118,995278;1;
big bear city;ca;us;34,261111;-116,844167;3;
pacoima;ca;us;34,262500;-118,426111;4;
granada hills;ca;us;34,264722;-118,522222;6;
landers;ca;us;34,266111;-116,392222;3;
sunland;ca;us;34,266944;-118,301389;3;
simi valley;ca;us;34,269444;-118,780556;50;
porter ranch;ca;us;34,275150;-118,549800;5;
lake view terrace;ca;us;34,276389;-118,360278;1;
milligan;ca;us;34,276667;-115,169444;1;
ventura;ca;us;34,278333;-119,292222;60;
ventura county;ca;us;34,278333;-119,292222;1;
san fernando;ca;us;34,281944;-118,438056;8;
moorpark;ca;us;34,285556;-118,881111;6;
sylmar;ca;us;34,307778;-118,448333;4;
santa paula;ca;us;34,354167;-119,058333;8;
wrightwood;ca;us;34,360833;-117,632500;3;
big pines;ca;us;34,378889;-117,689167;1;
newhall;ca;us;34,384722;-118,530000;1;
santa clarita;ca;us;34,391667;-118,541667;16;
carpinteria;ca;us;34,398889;-119,517500;7;
fillmore;ca;us;34,399167;-118,917222;4;
oak view;ca;us;34,400000;-119,299167;3;
saugus;ca;us;34,411389;-118,539167;9;
isla vista;ca;us;34,413333;-119,860000;1;
santa barbara;ca;us;34,420833;-119,697222;63;
canyon country;ca;us;34,423333;-118,471111;7;
phelan;ca;us;34,426111;-117,571389;5;
hesperia;ca;us;34,426389;-117,300000;19;
goleta;ca;us;34,435833;-119,826667;13;
montecito;ca;us;34,436667;-119,631111;1;
castaic junction;ca;us;34,440833;-118,605556;1;
valencia;ca;us;34,443611;-118,608611;16;
lucerne valley;ca;us;34,443889;-116,966944;3;
ojai;ca;us;34,448056;-119,241944;12;
acton;ca;us;34,470000;-118,195833;6;
gaviota;ca;us;34,471667;-120,213889;3;
castaic;ca;us;34,488889;-118,621944;3;
agua dulce;ca;us;34,496389;-118,324722;2;
apple valley;ca;us;34,500833;-117,185000;17;
pearblossom;ca;us;34,506389;-117,908889;1;
cadiz;ca;us;34,520000;-115,511944;1;
littlerock;ca;us;34,521111;-117,982778;2;
victorville;ca;us;34,536111;-117,290278;20;
amboy;ca;us;34,557778;-115,743611;3;
palmdale;ca;us;34,579444;-118,115556;30;
adelanto;ca;us;34,582778;-117,408333;4;
solvang;ca;us;34,595833;-120,136667;2;
oro grande;ca;us;34,598889;-117,333333;1;
buellton;ca;us;34,613611;-120,191667;1;
santa ynez;ca;us;34,614444;-120,078889;1;
green valley;ca;us;34,621667;-118,413056;1;
lompoc;ca;us;34,639167;-120,456944;9;
quartz hill;ca;us;34,645278;-118,217222;1;
lancaster;ca;us;34,698056;-118,135833;26;
vandenberg village;ca;us;34,708333;-120,466667;1;
ludlow;ca;us;34,721111;-116,159167;4;
helendale;ca;us;34,743889;-117,323611;1;
los alamos;ca;us;34,744444;-120,277222;5;
antelope acres;ca;us;34,754444;-118,288611;1;
gorman;ca;us;34,796111;-118,851667;2;
frazier park;ca;us;34,822778;-118,943889;2;
newberry springs;ca;us;34,827222;-116,687500;1;
lebec;ca;us;34,841667;-118,863889;1;
pine mountain club;ca;us;34,846944;-119,155833;1;
needles;ca;us;34,848056;-114,613333;4;
daggett;ca;us;34,863333;-116,887222;1;
rosamond;ca;us;34,864167;-118,162500;6;
lenwood;ca;us;34,876667;-117,103056;2;
barstow;ca;us;34,898611;-117,021944;16;
betteravia;ca;us;34,917778;-120,513889;1;
goffs;ca;us;34,919167;-115,061944;1;
hinkley;ca;us;34,934722;-117,198333;2;
grapevine;ca;us;34,941667;-118,929167;1;
santa maria;ca;us;34,953056;-120,434722;20;
twin lakes;ca;us;34,987222;-118,513611;1;
kramer;ca;us;34,994444;-117,585000;1;
boron;ca;us;34,999444;-117,648889;1;
nipomo;ca;us;35,042778;-120,475000;7;
mojave;ca;us;35,052500;-118,173056;13;
maricopa;ca;us;35,058889;-119,400000;1;
oceano;ca;us;35,098889;-120,611389;1;
arroyo grande;ca;us;35,118611;-120,589722;11;
grover beach;ca;us;35,121667;-120,620278;7;
california city;ca;us;35,125833;-117,985000;1;
tehachapi;ca;us;35,132222;-118,448056;9;
taft;ca;us;35,142500;-119,455556;1;
pismo beach;ca;us;35,142778;-120,640278;11;
shell beach;ca;us;35,155278;-120,671389;2;
avila beach;ca;us;35,180000;-120,730833;3;
valley acres;ca;us;35,206111;-119,405833;2;
fort irwin;ca;us;35,262778;-116,683889;2;
baker;ca;us;35,265000;-116,073611;8;
san luis obispo;ca;us;35,282778;-120,658611;12;
los osos;ca;us;35,311111;-120,831389;4;
california valley;ca;us;35,320000;-120,005833;2;
morro bay;ca;us;35,365833;-120,848889;5;
randsburg;ca;us;35,368611;-117,657222;1;
bakersfield;ca;us;35,373333;-119,017778;77;
santa margarita;ca;us;35,390000;-120,608056;1;
buttonwillow;ca;us;35,400556;-119,468611;1;
oildale;ca;us;35,419722;-119,018611;1;
cayucos;ca;us;35,442778;-120,891111;2;
atascadero;ca;us;35,489444;-120,669722;7;
shafter;ca;us;35,500556;-119,270833;1;
templeton;ca;us;35,549722;-120,705000;1;
cambria;ca;us;35,564167;-121,079722;1;
wasco;ca;us;35,594167;-119,340000;2;
lost hills;ca;us;35,616389;-119,693333;1;
lake isabella;ca;us;35,618056;-118,472222;2;
ridgecrest;ca;us;35,622500;-117,670000;27;
paso robles;ca;us;35,626667;-120,690000;11;
inyokern;ca;us;35,646944;-117,811667;1;
china lake;ca;us;35,650833;-117,660833;3;
weldon;ca;us;35,665833;-118,289444;2;
onyx;ca;us;35,690278;-118,219722;1;
wofford heights;ca;us;35,706944;-118,455278;1;
san miguel;ca;us;35,752500;-120,695278;2;
kernville;ca;us;35,754722;-118,424444;3;
delano;ca;us;35,768889;-119,246111;2;
bryson;ca;us;35,806667;-121,089444;1;
tecopa;ca;us;35,848333;-116,225556;1;
california hot springs;ca;us;35,880278;-118,672778;1;
ducor;ca;us;35,891667;-119,046389;1;
lockwood;ca;us;35,936667;-121,080556;1;
avenal;ca;us;36,004167;-120,128056;3;
kettleman city;ca;us;36,008333;-119,960833;3;
coso junction;ca;us;36,045000;-117,946389;1;
porterville;ca;us;36,065278;-119,015833;16;
corcoran;ca;us;36,098056;-119,559444;1;
san lucas;ca;us;36,128889;-121,019444;1;
springville;ca;us;36,130278;-118,817222;3;
coalinga;ca;us;36,139722;-120,359167;13;
strathmore;ca;us;36,145556;-119,059722;2;
